03-20 20:09:31.855 V/mpv     (12886): [anvil:info] ANVIL[GPU/Q/async]: total=28.1ms  P1a=4.3  GPU=2.8  copy=1.2  P3=14.5  P4(GPU)=2.6
03-20 20:09:33.051 V/mpv     (12886): [anvil:info] ANVIL[GPU/Q/async]: total=26.3ms  P1a=3.4  GPU=2.7  copy=1.1  P3=13.5  P4(GPU)=2.7
03-20 20:09:34.252 V/mpv     (12886): [anvil:info] ANVIL[GPU/Q/async]: total=27.2ms  P1a=3.0  GPU=2.7  copy=1.1  P3=13.6  P4(GPU)=2.8
03-20 20:09:35.453 V/mpv     (12886): [anvil:info] ANVIL[GPU/Q/async]: total=27.6ms  P1a=3.8  GPU=2.7  copy=1.1  P3=14.1  P4(GPU)=3.0
03-20 20:09:36.739 V/mpv     (12886): [anvil:info] ANVIL[GPU/Q/async]: total=26.1ms  P1a=3.7  GPU=2.7  copy=1.0  P3=13.4  P4(GPU)=3.0
03-20 20:09:37.940 V/mpv     (12886): [anvil:info] ANVIL[GPU/Q/async]: total=27.2ms  P1a=3.9  GPU=2.8  copy=1.0  P3=14.1  P4(GPU)=2.9
03-20 20:09:39.140 V/mpv     (12886): [anvil:info] ANVIL[GPU/Q/async]: total=27.7ms  P1a=3.8  GPU=2.7  copy=1.1  P3=14.1  P4(GPU)=3.1
03-20 20:09:40.342 V/mpv     (12886): [anvil:info] ANVIL[GPU/Q/async]: total=29.6ms  P1a=5.1  GPU=2.8  copy=1.1  P3=15.0  P4(GPU)=2.9
03-20 20:09:41.535 V/mpv     (12886): [anvil:info] ANVIL[GPU/Q/async]: total=23.4ms  P1a=2.6  GPU=2.6  copy=0.8  P3=12.9  P4(GPU)=2.7
03-20 20:09:42.739 V/mpv     (12886): [anvil:info] ANVIL[GPU/Q/async]: total=26.6ms  P1a=3.7  GPU=2.7  copy=1.0  P3=13.5  P4(GPU)=3.0
03-20 20:09:43.939 V/mpv     (12886): [anvil:info] ANVIL[GPU/Q/async]: total=26.7ms  P1a=3.7  GPU=2.7  copy=1.0  P3=14.0  P4(GPU)=3.1
